course,instructor,quarter,year,A,B,C,D,F,nLetterStudents,nPNPStudents,avgGPA,P,dept,S,su,Ap,Bp,Cp,Dp,Am,Bm,Cm,Dm,IP
CH E    596,SHELL M S,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,5,0.0,0,0,0,0,0,0,0,0,0
CH E    596,SOH H T,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,5,0.0,0,0,0,0,0,0,0,0,0
CH E    291,CHMELKA B F,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,7,0.0,0,0,0,0,0,0,0,0,0
CH E    291,DOHERTY M F,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,6,0.0,0,0,0,0,0,0,0,0,0
CH E    291,ISRAELACHVILI,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,5,0.0,0,0,0,0,0,0,0,0,0
CH E    291,LEAL L G,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,6,0.0,0,0,0,0,0,0,0,0,0
CH E    291,MITRAGOTRI S,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,8,0.0,0,0,0,0,0,0,0,0,0
CH E    291,SHELL M S,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,6,0.0,0,0,0,0,0,0,0,0,0
CH E    290,ISRAELACHVILI,Winter,2015,0,0,0,0,0,0,0,0.0,0,CH,68,0.0,0,0,0,0,0,0,0,0,0
CH E    240A,GORDON M J,Winter,2015,3,1,0,0,0,8,0,3.6625,0,CH,0,0.0,1,2,0,0,1,0,0,0,0
CH E    220B,SQUIRES T M,Winter,2015,5,4,0,0,0,15,0,3.546666666666667,0,CH,0,0.0,2,4,0,0,0,0,0,0,0
CH E    210B,PETERS B G,Winter,2015,6,0,0,0,0,11,0,3.8454545454545457,0,CH,0,0.0,2,2,0,0,1,0,0,0,0
CH E    184A,DOHERTY M F,Winter,2015,4,18,7,1,0,50,0,2.867999999999999,0,CH,0,0.0,0,5,4,0,4,6,1,0,0
CH E    180B,HAN SONGI,Winter,2015,12,8,7,0,0,55,0,3.252727272727273,0,CH,0,0.0,3,9,0,0,8,8,0,0,0
CH E    180B,O'MALLEY M A,Winter,2015,12,8,7,0,0,55,0,3.252727272727273,0,CH,0,0.0,3,9,0,0,8,8,0,0,0
CH E    160,SEGALMAN R A,Winter,2015,4,2,0,0,1,20,0,3.2350000000000003,0,CH,0,0.0,2,5,0,0,2,4,0,0,0
CH E    152B,DOYLE F,Winter,2015,9,2,0,0,1,20,0,3.475,0,CH,0,0.0,1,1,0,0,4,2,0,0,0
CH E    132C,DAUGHERTY P S,Winter,2015,7,8,9,2,4,54,0,2.5722222222222224,0,CH,0,0.0,1,5,3,0,4,6,5,0,0
CH E    126,SQUIRES T M,Winter,2015,8,8,0,0,1,42,0,3.1880952380952383,0,CH,0,0.0,2,11,2,0,6,2,0,2,0
CH E    120B,HELGESON M E,Winter,2015,15,14,8,2,1,59,0,2.903389830508474,0,CH,0,0.0,0,1,3,1,7,3,3,1,0
CH E    110A,SHELL M S,Winter,2015,14,5,4,1,3,71,0,2.952112676056338,0,CH,0,0.0,6,8,12,0,8,5,5,0,0
C LIT   591,HOLLAND J,Winter,2015,0,0,0,0,0,0,0,0.0,0,C,6,0.0,0,0,0,0,0,0,0,0,0
C LIT   260,LEVINE S,Winter,2015,2,0,0,0,0,5,0,3.74,0,C,0,0.0,0,1,0,0,2,0,0,0,0
C LIT   198,OLIVER E V,Winter,2015,3,1,0,1,0,10,0,3.2700000000000005,0,C,0,0.0,2,1,0,0,0,2,0,0,0
C LIT   188,HECHT R,Winter,2015,9,0,0,0,0,27,0,3.725925925925926,0,C,0,0.0,0,5,0,0,13,0,0,0,0
C LIT   186AD,CAMILO-DOS-SA,Winter,2015,3,3,0,0,1,27,0,3.5518518518518523,0,C,0,0.0,7,3,0,0,10,0,0,0,0
C LIT   179C,HAGEN W,Winter,2015,3,6,2,0,0,43,0,2.9906976744186053,0,C,0,0.0,2,9,6,1,6,6,2,0,0
C LIT   171,PRIETO E,Winter,2015,22,21,2,1,1,93,0,3.326881720430108,0,C,0,0.0,2,18,3,0,17,6,0,0,0
C LIT   170,LEVINE S,Winter,2015,0,2,0,0,0,6,0,3.333333333333333,0,C,0,0.0,0,2,0,0,2,0,0,0,0
C LIT   147B,REYNOLDS D F,Winter,2015,2,1,0,0,2,8,0,2.8,0,C,0,0.0,1,0,0,0,2,0,0,0,0
C LIT   119,FRADENBURG L,Winter,2015,0,11,1,0,3,36,0,2.9027777777777777,0,C,0,0.0,0,8,0,0,8,5,0,0,0
C LIT   100,MALEUVRE D,Winter,2015,13,11,8,0,4,73,0,2.958904109589041,0,C,0,0.0,3,7,4,1,10,12,0,0,0
C LIT    34,LUPI J P,Winter,2015,32,16,2,0,4,97,0,3.2670103092783505,0,C,0,0.0,0,17,6,0,13,7,0,0,0
C LIT    30H,HOLLAND J,Winter,2015,9,1,0,0,0,16,0,3.775,0,C,0,0.0,0,2,0,0,4,0,0,0,0
C LIT    30B,HOLLAND J,Winter,2015,127,21,4,1,3,290,0,3.5924137931034488,0,C,0,0.0,8,34,5,2,76,7,2,0,0
C LIT    27,JULLIEN D M,Winter,2015,6,8,4,0,0,56,0,2.9053571428571425,0,C,0,0.0,1,7,4,2,9,10,4,1,0
BMSE    265,REICH N O,Winter,2015,0,0,0,0,0,0,0,0.0,0,BMSE,9,0.0,0,0,0,0,0,0,0,0,0
BMSE    262,VANDENBERG C,Winter,2015,0,0,0,0,0,0,0,0.0,0,BMSE,14,0.0,0,0,0,0,0,0,0,0,0
BMSE    250,FYGENSON D K,Winter,2015,5,0,0,0,0,5,0,4.0,0,BMSE,0,0.0,0,0,0,0,0,0,0,0,0
BL ST   208,ROBINSON C J,Winter,2015,8,0,0,0,0,10,0,4.0,0,BL,0,0.0,2,0,0,0,0,0,0,0,0
BL ST   193CC,LIPSITZ G R,Winter,2015,3,0,2,0,1,13,0,3.284615384615385,0,BL,0,0.0,6,0,0,0,0,1,0,0,0
BL ST   169CR,JOHNSON G T,Winter,2015,21,1,1,2,0,36,0,3.413888888888889,0,BL,0,0.0,0,1,1,0,5,2,1,1,0
BL ST   162,AKUDINOBI J,Winter,2015,7,5,0,0,5,35,0,2.9771428571428573,0,BL,0,0.0,2,4,1,0,8,3,0,0,0
BL ST   152,STEWART E L,Winter,2015,27,5,0,2,0,65,0,3.510769230769231,0,BL,0,0.0,5,3,2,0,14,5,2,0,0
BL ST   138,STRONGMAN R D,Winter,2015,4,0,0,0,0,11,0,3.709090909090909,0,BL,0,0.0,3,0,0,0,2,2,0,0,0
BL ST   133,BANKS I,Winter,2015,2,10,2,0,1,28,0,2.7892857142857146,0,BL,0,0.0,0,3,2,0,4,2,0,2,0
BL ST   130B,STRONGMAN R D,Winter,2015,3,4,0,0,0,32,0,3.0343750000000003,0,BL,0,0.0,0,4,2,0,6,11,2,0,0
BL ST   128,JOHNSON G T,Winter,2015,18,7,0,0,0,60,0,3.515,0,BL,0,0.0,0,7,2,0,21,4,1,0,0
BL ST   124,LIPSITZ G R,Winter,2015,6,12,8,0,1,46,0,3.213043478260869,0,BL,0,0.0,15,0,0,0,2,1,1,0,0
BL ST   106,BANKS I,Winter,2015,2,7,3,1,0,19,0,2.610526315789474,0,BL,0,0.0,0,2,1,1,0,0,2,0,0
BL ST   100,MCAULEY C,Winter,2015,3,10,0,2,1,27,0,2.8851851851851853,0,BL,0,0.0,0,7,0,0,1,2,1,0,0
BL ST    50,MADISON O F,Winter,2015,2,10,2,0,2,36,0,2.927777777777778,0,BL,0,0.0,0,1,3,0,10,6,0,0,0
BL ST    49B,MIESCHER S F,Winter,2015,4,8,7,3,0,37,0,2.756756756756757,0,BL,0,0.0,1,7,0,0,2,2,3,0,0
BL ST    45,STEWART E L,Winter,2015,25,3,0,0,1,59,0,3.657627118644068,0,BL,0,0.0,6,4,1,0,16,3,0,0,0
BL ST    14,STEWART J C,Winter,2015,22,6,0,0,0,61,0,3.644262295081967,0,BL,0,0.0,0,7,0,0,24,1,1,0,0
BL ST     6,WHITE M C,Winter,2015,3,17,0,0,1,51,0,3.2215686274509805,0,BL,0,0.0,1,15,0,0,10,4,0,0,0
BL ST     3,AKUDINOBI J,Winter,2015,24,13,4,1,1,106,0,3.432075471698113,0,BL,0,0.0,13,16,2,0,26,4,2,0,0
BL ST     1H,KEEL T D,Winter,2015,4,0,0,0,0,10,0,3.83,0,BL,0,0.0,3,2,0,0,1,0,0,0,0
BL ST     1,KEEL T D,Winter,2015,48,5,4,0,5,117,0,3.4205128205128204,0,BL,0,0.0,19,9,3,3,15,3,3,0,0
BIOL CS 101,LATTO J G,Winter,2015,0,0,0,0,0,0,12,0.0,12,BIOL,0,0.0,0,0,0,0,0,0,0,0,0
BIOL CS 101,TYLER C M,Winter,2015,0,0,0,0,0,0,12,0.0,12,BIOL,0,0.0,0,0,0,0,0,0,0,0,0
BIOL CS  20,LATTO J G,Winter,2015,0,0,0,0,0,0,20,0.0,20,BIOL,0,0.0,0,0,0,0,0,0,0,0,0
BIOL CS  20,TYLER C M,Winter,2015,0,0,0,0,0,0,20,0.0,20,BIOL,0,0.0,0,0,0,0,0,0,0,0,0
ASTRO     1H,ANTONUCCI R R,Winter,2015,2,0,0,0,0,7,0,3.871428571428571,0,ASTRO,0,0.0,2,0,0,0,3,0,0,0,0
ASTRO     1,ANTONUCCI R R,Winter,2015,11,25,16,7,17,166,0,2.407831325301205,0,ASTRO,0,0.0,5,14,17,6,19,15,8,6,0
AS AM   161,NINH T,Winter,2015,12,12,6,0,0,44,0,3.109090909090909,0,AS,0,0.0,0,2,3,0,4,4,1,0,0
AS AM   158,PANDYA S P,Winter,2015,7,10,0,0,1,39,0,3.397435897435898,0,AS,0,0.0,0,8,0,0,13,0,0,0,0
AS AM   155,PARK J S W,Winter,2015,2,5,2,1,1,20,0,2.885,0,AS,0,0.0,0,3,1,0,4,1,0,0,0
AS AM   147,HARSHA A,Winter,2015,13,0,0,0,0,22,0,3.7681818181818185,0,AS,0,0.0,0,6,0,0,3,0,0,0,0
AS AM   141,PANDYA S P,Winter,2015,7,1,0,0,0,22,0,3.763636363636364,0,AS,0,0.0,0,0,0,0,14,0,0,0,0
AS AM   139,PANDYA S P,Winter,2015,4,4,2,0,0,42,0,3.2809523809523804,0,AS,0,0.0,0,17,2,0,10,3,0,0,0
AS AM   133,ZULUETA B C,Winter,2015,2,4,3,0,1,32,0,2.846875,0,AS,0,0.0,1,12,0,2,2,3,2,0,0
AS AM   118,O'BRIEN G E,Winter,2015,9,5,2,0,1,35,0,3.257142857142857,0,AS,0,0.0,0,3,1,0,10,3,1,0,0
AS AM   110,NINH T,Winter,2015,2,1,2,0,2,11,0,2.309090909090909,0,AS,0,0.0,0,1,0,0,1,0,2,0,0
AS AM   100HH,ZULUETA B C,Winter,2015,3,7,4,0,0,36,0,2.838888888888889,0,AS,0,0.0,0,7,5,1,3,4,2,0,0
AS AM     8,FUJINO D C,Winter,2015,10,64,2,0,4,195,0,2.9923076923076923,0,AS,0,0.0,0,37,18,0,23,36,1,0,0
AS AM     5H,NINH E K,Winter,2015,2,0,0,0,0,13,0,3.6000000000000005,0,AS,0,0.0,1,3,0,0,6,1,0,0,0
AS AM     5,NINH E K,Winter,2015,5,49,5,2,3,192,0,2.922395833333333,0,AS,0,0.0,1,38,18,1,23,45,2,0,0
ARTHI   500,WILLIAMS R J,Winter,2015,0,0,0,0,0,0,0,0.0,0,ARTHI,7,0.0,0,0,0,0,0,0,0,0,0
ARTHI   261A,ROBERTSON E B,Winter,2015,8,0,0,0,0,8,0,4.0,0,ARTHI,0,0.0,0,0,0,0,0,0,0,0,0
ARTHI   260D,MONAHAN L,Winter,2015,4,0,0,0,0,5,0,3.94,0,ARTHI,0,0.0,0,0,0,0,1,0,0,0,0
ARTHI   186SV,WELTER V W,Winter,2015,2,2,1,0,0,5,0,3.2,0,ARTHI,0,0.0,0,0,0,0,0,0,0,0,0
ARTHI   186SR,WITTMAN R K,Winter,2015,7,2,0,0,0,16,0,3.50625,0,ARTHI,0,0.0,0,2,0,0,2,3,0,0,0
ARTHI   186Q,KHOURY N N,Winter,2015,1,0,0,0,1,5,0,2.54,0,ARTHI,0,0.0,0,1,0,0,1,0,1,0,0
ARTHI   141E,ROBERTSON E B,Winter,2015,15,0,0,0,0,15,0,4.0,0,ARTHI,0,0.0,0,0,0,0,0,0,0,0,0
ARTHI   136W,WHITE J S,Winter,2015,2,0,1,0,0,5,0,3.28,0,ARTHI,0,0.0,0,0,0,0,1,1,0,0,0
ARTHI   136K,WELTER V W,Winter,2015,5,6,0,0,2,30,0,3.166666666666667,0,ARTHI,0,0.0,1,3,0,0,9,3,1,0,0
ARTHI   136D,WHITE J S,Winter,2015,3,7,0,0,0,33,0,3.081818181818182,0,ARTHI,0,0.0,0,4,2,0,8,7,1,1,0
ARTHI   134E,STURMAN P C,Winter,2015,10,7,1,0,0,53,0,3.266037735849057,0,ARTHI,0,0.0,2,9,6,0,11,6,1,0,0
ARTHI   132J,KHOURY N N,Winter,2015,0,2,2,0,0,21,0,2.638095238095238,0,ARTHI,0,0.0,1,2,3,2,3,4,2,0,0
ARTHI   130C,PETERSON J F,Winter,2015,6,1,1,0,0,47,0,3.25531914893617,0,ARTHI,0,0.0,1,16,3,0,10,8,1,0,0
ARTHI   121C,ROBERTSON E B,Winter,2015,11,10,1,0,0,58,0,3.46896551724138,0,ARTHI,0,0.0,0,15,0,0,19,2,0,0,0
ARTHI   117C,BERMINGHAM A,Winter,2015,3,2,4,0,1,26,0,2.7846153846153845,0,ARTHI,0,0.0,0,1,4,2,7,2,0,0,0
ARTHI   111B,ADAMS A J,Winter,2015,5,6,3,0,0,34,0,3.0852941176470585,0,ARTHI,0,0.0,5,3,0,1,4,4,2,1,0
ARTHI   105C,FERGUSON B G,Winter,2015,2,9,9,0,4,35,0,2.5228571428571427,0,ARTHI,0,0.0,0,5,0,1,4,1,0,0,0
ARTHI   103C,YEGUL F K,Winter,2015,2,6,7,1,4,35,0,2.442857142857143,0,ARTHI,0,0.0,0,2,2,1,6,3,1,0,0
ARTHI   103B,YEGUL F K,Winter,2015,1,5,3,2,1,37,0,2.721621621621622,0,ARTHI,0,0.0,0,2,4,1,10,6,2,0,0
ARTHI     6F,WITTMAN R K,Winter,2015,10,44,7,0,1,139,0,3.0654676258992803,0,ARTHI,0,0.0,0,24,13,0,25,13,2,0,0
ARTHI     6E,OGBECHIE S O,Winter,2015,13,13,10,5,0,84,0,2.951190476190476,0,ARTHI,0,0.0,6,7,1,2,16,5,3,3,0
ARTHI     6B,WILLIAMS R J,Winter,2015,38,64,30,3,5,345,0,2.905217391304348,0,ARTHI,0,0.0,0,48,29,1,45,64,17,1,0
ARTHI     1,RAI M L,Winter,2015,11,24,13,2,7,135,0,2.790370370370371,0,ARTHI,0,0.0,3,11,6,0,28,19,8,3,0
ART  CS 112,EKSTROM L,Winter,2015,0,0,0,0,0,0,7,0.0,7,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART  CS 112,FULBECK L K,Winter,2015,0,0,0,0,0,0,6,0.0,6,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART  CS 105,EKSTROM L,Winter,2015,0,0,0,0,0,0,7,0.0,7,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART  CS 102,ELLIS C M,Winter,2015,0,0,0,0,0,0,13,0.0,13,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART  CS 101,CONNALLY D E,Winter,2015,0,0,0,0,0,0,6,0.0,6,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART  CS 101,PITCHER H,Winter,2015,0,0,0,0,0,0,13,0.0,13,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART     245,GARDNER C,Winter,2015,9,0,0,0,0,11,0,4.0,0,ART,0,0.0,2,0,0,0,0,0,0,0,0
ART     244,GARDNER C,Winter,2015,15,0,0,0,0,15,0,4.0,0,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART     196,BECKMAN L B,Winter,2015,5,2,0,0,0,8,0,3.6625,0,ART,0,0.0,0,1,0,0,0,0,0,0,0
ART     192,GARDNER C,Winter,2015,0,0,0,0,0,0,7,0.0,6,ART,0,0.0,0,0,0,0,0,0,0,0,0
ART     185KY,YASUDA K,Winter,2015,5,5,0,0,2,13,0,2.9000000000000004,0,ART,0,0.0,0,0,0,0,0,1,0,0,0
ART     137,FULBECK L K,Winter,2015,0,5,2,0,2,20,0,2.425,0,ART,0,0.0,0,0,3,0,3,3,2,0,0
ART     132,GURANTZ M,Winter,2015,2,1,0,0,0,6,0,3.616666666666666,0,ART,0,0.0,0,1,0,0,2,0,0,0,0
ART     130,WANG A N,Winter,2015,6,1,0,0,1,23,0,3.530434782608696,0,ART,0,0.0,3,3,0,0,8,1,0,0,0
ART     120,WANG A N,Winter,2015,3,0,0,0,0,15,0,3.7,0,ART,0,0.0,1,3,0,0,8,0,0,0,0
ART     117,BELTZ E A,Winter,2015,9,4,0,0,0,20,0,3.585,0,ART,0,0.0,0,3,0,0,3,1,0,0,0
ART     112,REESE H,Winter,2015,5,1,0,0,0,10,0,3.6599999999999993,0,ART,0,0.0,0,3,0,0,1,0,0,0,0
ART     106W,WHITE J S,Winter,2015,3,0,0,0,2,9,0,2.588888888888889,0,ART,0,0.0,1,0,2,0,0,1,0,0,0
ART     102,JEVBRATT L V,Winter,2015,0,1,0,0,2,7,0,2.371428571428571,0,ART,0,0.0,0,3,0,0,1,0,0,0,0
ART     101,CALLISTER J,Winter,2015,4,0,0,0,0,10,0,3.74,0,ART,0,0.0,0,2,0,0,4,0,0,0,0
ART     100,CALLISTER J,Winter,2015,6,2,0,0,0,12,0,3.616666666666666,0,ART,0,0.0,0,0,1,0,3,0,0,0,0
ART      22,BUDGETT G,Winter,2015,6,5,1,0,3,23,0,2.8565217391304345,0,ART,0,0.0,1,2,1,0,1,3,0,0,0
ART      19,BULIS R A,Winter,2015,16,3,2,0,1,57,0,3.524561403508772,0,ART,0,0.0,2,13,0,0,19,1,0,0,0
ART      18,BELTZ E A,Winter,2015,5,1,0,0,0,18,0,3.2944444444444443,0,ART,0,0.0,1,2,4,0,3,2,0,0,0
ART      14,ELLIS C M,Winter,2015,7,0,0,0,0,16,0,3.575,0,ART,0,0.0,1,0,1,0,5,1,1,0,0
ART      10,ARGENT P,Winter,2015,6,2,0,0,0,18,0,3.466666666666667,0,ART,0,0.0,0,4,0,0,3,3,0,0,0
ART       7D,PELJHAN M,Winter,2015,17,5,1,0,2,48,0,3.285416666666667,0,ART,0,0.0,0,4,1,1,10,7,0,0,0
ART       7C,MULFINGER J,Winter,2015,20,7,2,0,0,66,0,3.443939393939394,0,ART,0,0.0,0,6,3,0,21,6,1,0,0
ART       1A,TASCHIAN H J,Winter,2015,9,22,6,1,8,79,0,2.7151898734177213,0,ART,0,0.0,4,7,2,3,8,7,2,0,0
ANTH    594,SMITH S T,Winter,2015,5,0,0,0,0,5,0,4.0,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    252,HOELLE J A,Winter,2015,3,0,0,0,0,5,0,3.88,0,ANTH,0,0.0,0,0,0,0,2,0,0,0,0
ANTH    235B,WALSH C,Winter,2015,4,0,0,0,0,6,0,3.9,0,ANTH,0,0.0,0,0,0,0,2,0,0,0,0
ANTH    206KS,SCHREIBER K J,Winter,2015,6,0,0,0,0,6,0,4.0,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    206GW,WILSON G D,Winter,2015,8,0,0,0,0,8,0,4.0,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    199RA,KURIN D S,Winter,2015,8,0,0,0,0,8,0,4.0,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    194P,GAMBLE L H,Winter,2015,7,1,0,0,0,8,0,3.875,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    180B,KURIN D S,Winter,2015,11,3,0,0,0,20,0,3.74,0,ANTH,0,0.0,0,1,0,0,5,0,0,0,0
ANTH    178,GAMBLE L H,Winter,2015,7,0,0,0,0,7,0,4.0,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    176B,BROOKS J F,Winter,2015,1,3,0,0,0,19,0,3.215789473684211,0,ANTH,0,0.0,0,4,2,0,6,3,0,0,0
ANTH    162,VANDERWARKER,Winter,2015,8,6,1,1,0,26,0,3.373076923076923,0,ANTH,0,0.0,3,2,1,0,3,1,0,0,0
ANTH    161,BLACKWELL A D,Winter,2015,5,10,1,1,1,43,0,3.116279069767441,0,ANTH,0,0.0,1,10,2,0,8,3,1,0,0
ANTH    157L,HARTHORN B H,Winter,2015,6,2,2,0,1,24,0,3.358333333333333,0,ANTH,0,0.0,3,6,0,0,4,0,0,0,0
ANTH    153T,JAEGGI A V,Winter,2015,12,4,3,0,1,44,0,3.3659090909090907,0,ANTH,0,0.0,7,5,2,0,6,4,0,0,0
ANTH    153S,GAULIN S J,Winter,2015,4,4,1,2,0,20,0,3.234999999999999,0,ANTH,0,0.0,6,1,0,0,0,2,0,0,0
ANTH    151T,GAULIN S J,Winter,2015,9,11,10,5,8,88,0,2.438636363636364,0,ANTH,0,0.0,3,8,11,3,7,7,4,2,0
ANTH    150C,SCHREIBER K J,Winter,2015,5,11,3,2,1,35,0,3.054285714285714,0,ANTH,0,0.0,2,7,0,0,4,0,0,0,0
ANTH    133,VANDERWARKER,Winter,2015,19,14,5,3,0,94,0,3.307446808510638,0,ANTH,0,0.0,14,12,4,0,16,4,3,0,0
ANTH    131,GAMBLE L H,Winter,2015,14,47,23,10,11,178,0,2.487078651685393,0,ANTH,0,0.0,2,7,17,6,11,20,10,0,0
ANTH    130A,MARTIN J A,Winter,2015,6,2,1,1,0,27,0,3.185185185185185,0,ANTH,0,0.0,1,2,1,0,7,4,2,0,0
ANTH    109,CIMINO A N,Winter,2015,24,35,22,10,3,94,0,2.7127659574468086,0,ANTH,0,0.0,0,0,0,0,0,0,0,0,0
ANTH    105,KURIN D S,Winter,2015,42,7,2,0,0,80,0,3.63625,0,ANTH,0,0.0,4,7,2,0,12,3,1,0,0
ANTH    103B,LEWALLEN A,Winter,2015,5,3,2,0,2,24,0,2.920833333333334,0,ANTH,0,0.0,1,6,3,0,1,1,0,0,0
ANTH    102,BROOKS J F,Winter,2015,3,4,0,0,1,18,0,3.055555555555556,0,ANTH,0,0.0,0,2,3,0,4,1,0,0,0
ANTH      7,TOOBY J,Winter,2015,46,36,14,2,2,201,0,3.203980099502488,0,ANTH,0,0.0,17,43,11,3,13,11,3,0,0
ANTH      2,LAMON S E,Winter,2015,35,69,18,4,6,287,0,2.948432055749129,0,ANTH,0,0.0,5,50,26,1,25,40,7,1,0
WRIT    252,LUNSFORD K J,Spring,2015,5,0,0,0,0,5,0,4.0,0,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    199,FANCHER P J,Spring,2015,6,0,0,0,0,6,0,4.0,0,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    160,BROWNING R,Spring,2015,2,2,1,0,0,17,0,3.435294117647059,0,WRIT,0,0.0,0,5,0,0,7,0,0,0,0
WRIT    157B,KRYDER E A,Spring,2015,14,0,0,0,0,23,0,3.973913043478261,0,WRIT,0,0.0,7,0,0,0,2,0,0,0,0
WRIT    155B,SORAPURE M I,Spring,2015,11,2,0,0,0,23,0,3.730434782608696,0,WRIT,0,0.0,0,3,0,0,7,0,0,0,0
WRIT    153B,MCHUGH P,Spring,2015,12,0,0,0,0,22,0,3.781818181818181,0,WRIT,0,0.0,0,1,1,0,8,0,0,0,0
WRIT    151B,COTICH C,Spring,2015,3,3,0,0,0,23,0,3.5043478260869567,0,WRIT,0,0.0,1,9,0,0,7,0,0,0,0
WRIT    150,COTICH C,Spring,2015,0,0,0,0,0,0,23,0.0,23,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    150,KRYDER E A,Spring,2015,0,0,0,0,0,0,23,0.0,23,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    150,MCHUGH P,Spring,2015,0,0,0,0,0,0,22,0.0,22,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    150,SORAPURE M I,Spring,2015,0,0,0,0,0,0,23,0.0,23,WRIT,0,0.0,0,0,0,0,0,0,0,0,0
WRIT    109WS,BROWNING R,Spring,2015,11,2,0,0,0,23,0,3.678260869565217,0,WRIT,0,0.0,0,1,0,0,8,0,1,0,0
WRIT    109ST,BRADLEY N D,Spring,2015,14,2,0,0,0,25,0,3.812,0,WRIT,0,0.0,4,3,0,0,2,0,0,0,0
WRIT    109ST,FANCHER P J,Spring,2015,7,1,0,0,0,21,0,3.6714285714285713,0,WRIT,0,0.0,0,5,0,0,8,0,0,0,0
WRIT    109ST,STANSELL A,Spring,2015,15,9,0,0,1,43,0,3.4511627906976745,0,WRIT,0,0.0,0,8,0,0,8,2,0,0,0
WRIT    109SS,HAMMER L M,Spring,2015,1,1,0,0,0,35,0,3.46,0,WRIT,0,0.0,0,14,1,0,17,1,0,0,0
WRIT    109SS,JOHNSON J K,Spring,2015,8,6,0,0,1,46,0,3.452173913043478,0,WRIT,0,0.0,1,8,0,0,19,3,0,0,0
WRIT    109SS,ROSS C S,Spring,2015,12,0,0,0,0,16,0,3.925,0,WRIT,0,0.0,0,0,0,0,4,0,0,0,0
WRIT    109HU,COKLIN L,Spring,2015,4,10,1,1,1,39,0,3.087179487179487,0,WRIT,0,0.0,0,7,2,1,10,2,0,0,0
WRIT    109HU,HIRSCH S A,Spring,2015,9,0,0,0,0,23,0,3.765217391304348,0,WRIT,0,0.0,2,2,0,0,9,1,0,0,0
WRIT    109HU,PATTERSON K A,Spring,2015,2,2,2,0,0,21,0,3.1476190476190475,0,WRIT,0,0.0,0,3,3,0,7,2,0,0,0
WRIT    109HP,HARRIS-MOORE,Spring,2015,7,1,0,0,0,20,0,3.71,0,WRIT,0,0.0,0,3,0,0,9,0,0,0,0
WRIT    109HP,MIZRAHI J L,Spring,2015,2,8,0,0,0,19,0,3.289473684210526,0,WRIT,0,0.0,0,2,0,0,5,2,0,0,0
WRIT    109F,HUK P M,Spring,2015,7,3,0,0,0,24,0,3.475,0,WRIT,0,0.0,0,5,1,0,6,2,0,0,0
WRIT    109F,SAMUELS R D,Spring,2015,1,5,1,0,0,41,0,3.453658536585366,0,WRIT,0,0.0,0,13,0,0,21,0,0,0,0
WRIT    109ES,KRYDER E A,Spring,2015,5,2,0,0,0,23,0,3.426086956521739,0,WRIT,0,0.0,0,4,2,0,8,2,0,0,0
WRIT    109ED,DEAN C W,Spring,2015,12,1,0,0,2,25,0,3.384,0,WRIT,0,0.0,0,5,1,0,4,0,0,0,0
WRIT    107T,HOLMS A E,Spring,2015,15,0,0,0,0,23,0,3.817391304347826,0,WRIT,0,0.0,0,1,1,0,6,0,0,0,0
WRIT    107P,MIZRAHI J L,Spring,2015,1,4,0,0,0,19,0,3.431578947368421,0,WRIT,0,0.0,0,4,0,0,9,1,0,0,0
WRIT    107M,BERNSTEIN M M,Spring,2015,3,5,1,0,1,21,0,2.8285714285714283,0,WRIT,0,0.0,1,1,1,2,2,4,0,0,0
WRIT    107L,BAILLARGEON K,Spring,2015,16,0,0,0,1,23,0,3.730434782608696,0,WRIT,0,0.0,0,1,0,0,5,0,0,0,0
WRIT    107L,GENOVA G L,Spring,2015,2,7,0,0,1,24,0,3.1375,0,WRIT,0,0.0,1,6,1,0,4,2,0,0,0
WRIT    107J,MIZRAHI J L,Spring,2015,6,1,0,0,0,18,0,3.65,0,WRIT,0,0.0,0,5,0,0,6,0,0,0,0
